Source,Target,Type,Weight
268714576,162746581,Undirected,1
268714576,136396379,Undirected,1
268714576,146490772,Undirected,1
268714576,127811780,Undirected,1
162746581,75512454,Undirected,1
162746581,124526415,Undirected,1
162746581,83615933,Undirected,1
162746581,114958061,Undirected,1
162746581,130643254,Undirected,1
162746581,268714576,Undirected,1
162746581,136396379,Undirected,1
162746581,146490772,Undirected,1
162746581,127811780,Undirected,1
162746581,120733287,Undirected,1
162746581,140742723,Undirected,1
162746581,187176978,Undirected,1
162746581,154542138,Undirected,6
162746581,240625022,Undirected,4
162746581,434248046,Undirected,3
162746581,122257633,Undirected,1
162746581,116973581,Undirected,1
162746581,136250008,Undirected,1
162746581,288130258,Undirected,1
162746581,114736198,Undirected,1
162746581,78714393,Undirected,1
162746581,147653420,Undirected,1
162746581,177632238,Undirected,1
162746581,145267494,Undirected,1
162746581,94825201,Undirected,1
162746581,164996567,Undirected,1
162746581,114396552,Undirected,1
162746581,192798143,Undirected,1
162746581,112128748,Undirected,2
162746581,117606091,Undirected,1
162746581,285184634,Undirected,1
162746581,292416112,Undirected,1
162746581,60353636,Undirected,1
162746581,85185441,Undirected,1
162746581,118147439,Undirected,1
162746581,315034171,Undirected,1
162746581,289523900,Undirected,1
162746581,293049217,Undirected,1
162746581,40739628,Undirected,1
162746581,45077072,Undirected,1
162746581,72517864,Undirected,1
162746581,195335123,Undirected,1
162746581,229909079,Undirected,1
162746581,167526649,Undirected,1
162746581,206330171,Undirected,1
136396379,75512454,Undirected,1
136396379,124526415,Undirected,1
136396379,83615933,Undirected,1
136396379,114958061,Undirected,1
136396379,130643254,Undirected,1
136396379,268714576,Undirected,1
136396379,162746581,Undirected,1
136396379,146490772,Undirected,1
136396379,127811780,Undirected,1
146490772,75512454,Undirected,1
146490772,124526415,Undirected,1
146490772,83615933,Undirected,1
146490772,114958061,Undirected,1
146490772,130643254,Undirected,1
146490772,268714576,Undirected,1
146490772,162746581,Undirected,1
146490772,136396379,Undirected,1
146490772,127811780,Undirected,3
146490772,238717371,Undirected,1
146490772,115677867,Undirected,1
146490772,125181786,Undirected,1
146490772,172701132,Undirected,1
146490772,65048279,Undirected,1
146490772,206422695,Undirected,1
146490772,401232062,Undirected,1
146490772,134038580,Undirected,1
146490772,177704290,Undirected,1
146490772,26729325,Undirected,1
146490772,94875148,Undirected,1
146490772,132584666,Undirected,1
146490772,110261483,Undirected,1
146490772,221017947,Undirected,1
146490772,144474634,Undirected,1
146490772,123492036,Undirected,1
146490772,112717917,Undirected,1
146490772,425873595,Undirected,1
146490772,95787898,Undirected,1
146490772,103088790,Undirected,1
146490772,12126139,Undirected,1
146490772,143263079,Undirected,1
146490772,57582703,Undirected,1
146490772,114448374,Undirected,1
146490772,125838953,Undirected,1
146490772,103763117,Undirected,1
146490772,6407764,Undirected,1
146490772,114685397,Undirected,1
146490772,455964011,Undirected,1
146490772,125291094,Undirected,1
146490772,150989762,Undirected,1
146490772,91836768,Undirected,1
146490772,110260824,Undirected,1
146490772,120782613,Undirected,1
146490772,45101287,Undirected,1
146490772,250694107,Undirected,1
127811780,75512454,Undirected,1
127811780,124526415,Undirected,1
127811780,83615933,Undirected,1
127811780,114958061,Undirected,1
127811780,130643254,Undirected,1
127811780,268714576,Undirected,1
127811780,162746581,Undirected,1
127811780,136396379,Undirected,1
127811780,146490772,Undirected,3
127811780,6407764,Undirected,1
127811780,114685397,Undirected,1
127811780,455964011,Undirected,1
127811780,125291094,Undirected,1
127811780,150989762,Undirected,1
127811780,91836768,Undirected,1
127811780,110260824,Undirected,1
127811780,120782613,Undirected,1
127811780,45101287,Undirected,1
127811780,250694107,Undirected,1
152692591,138951493,Undirected,1
152692591,113809464,Undirected,1
152692591,144058659,Undirected,1
152692591,75512454,Undirected,1
152692591,109906087,Undirected,1
152692591,101408123,Undirected,1
152692591,104321147,Undirected,1
109906087,152692591,Undirected,1
109906087,138951493,Undirected,1
109906087,113809464,Undirected,1
109906087,144058659,Undirected,1
109906087,75512454,Undirected,2
109906087,101408123,Undirected,2
109906087,104321147,Undirected,1
109906087,154412968,Undirected,1
109906087,154026051,Undirected,1
109906087,244811357,Undirected,1
109906087,333319629,Undirected,1
101408123,152692591,Undirected,1
101408123,138951493,Undirected,1
101408123,113809464,Undirected,1
101408123,144058659,Undirected,1
101408123,75512454,Undirected,3
101408123,109906087,Undirected,2
101408123,101408123,Undirected,1
101408123,104321147,Undirected,2
101408123,154412968,Undirected,1
101408123,154026051,Undirected,1
101408123,244811357,Undirected,1
101408123,333319629,Undirected,1
101408123,198389627,Undirected,1
101408123,114914119,Undirected,1
101408123,346647645,Undirected,1
101408123,164286521,Undirected,1
101408123,75532826,Undirected,1
104321147,152692591,Undirected,1
104321147,138951493,Undirected,1
104321147,113809464,Undirected,1
104321147,144058659,Undirected,1
104321147,75512454,Undirected,2
104321147,109906087,Undirected,1
104321147,101408123,Undirected,2
104321147,104321147,Undirected,1
104321147,198389627,Undirected,1
104321147,114914119,Undirected,1
104321147,346647645,Undirected,1
104321147,164286521,Undirected,1
104321147,75532826,Undirected,1
154412968,75512454,Undirected,1
154412968,109906087,Undirected,1
154412968,101408123,Undirected,1
154412968,154412968,Undirected,1
154412968,154026051,Undirected,1
154412968,244811357,Undirected,1
154412968,333319629,Undirected,1
154026051,75512454,Undirected,1
154026051,109906087,Undirected,1
154026051,101408123,Undirected,1
154026051,154412968,Undirected,1
154026051,154026051,Undirected,1
154026051,244811357,Undirected,1
154026051,333319629,Undirected,1
244811357,75512454,Undirected,1
244811357,109906087,Undirected,1
244811357,101408123,Undirected,1
244811357,154412968,Undirected,1
244811357,154026051,Undirected,1
244811357,244811357,Undirected,1
244811357,333319629,Undirected,1
333319629,75512454,Undirected,1
333319629,109906087,Undirected,1
333319629,101408123,Undirected,1
333319629,154412968,Undirected,1
333319629,154026051,Undirected,1
333319629,244811357,Undirected,1
333319629,333319629,Undirected,1
354536128,196655997,Undirected,1
354536128,115423859,Undirected,1
354536128,39034321,Undirected,1
354536128,75512454,Undirected,1
354536128,127203804,Undirected,1
354536128,85452750,Undirected,1
354536128,87891194,Undirected,1
196655997,354536128,Undirected,1
196655997,115423859,Undirected,1
196655997,39034321,Undirected,1
196655997,75512454,Undirected,1
196655997,127203804,Undirected,1
196655997,85452750,Undirected,1
196655997,87891194,Undirected,1
115423859,354536128,Undirected,1
115423859,196655997,Undirected,1
115423859,39034321,Undirected,1
115423859,75512454,Undirected,1
115423859,127203804,Undirected,1
115423859,85452750,Undirected,1
115423859,87891194,Undirected,1
127203804,354536128,Undirected,1
127203804,196655997,Undirected,1
127203804,115423859,Undirected,1
127203804,39034321,Undirected,1
127203804,75512454,Undirected,1
127203804,85452750,Undirected,1
127203804,87891194,Undirected,1
87891194,354536128,Undirected,1
87891194,196655997,Undirected,1
87891194,115423859,Undirected,1
87891194,39034321,Undirected,1
87891194,75512454,Undirected,1
87891194,127203804,Undirected,1
87891194,85452750,Undirected,1
39034321,354536128,Undirected,1
39034321,196655997,Undirected,1
39034321,115423859,Undirected,1
39034321,39034321,Undirected,1
39034321,75512454,Undirected,1
39034321,127203804,Undirected,1
39034321,85452750,Undirected,1
39034321,87891194,Undirected,1
39034321,46108135,Undirected,1
39034321,101092044,Undirected,1
39034321,157008307,Undirected,1
39034321,140017098,Undirected,1
39034321,64969155,Undirected,1
39034321,91162389,Undirected,1
39034321,73509379,Undirected,1
39034321,190821284,Undirected,1
85452750,354536128,Undirected,1
85452750,196655997,Undirected,1
85452750,115423859,Undirected,1
85452750,39034321,Undirected,1
85452750,75512454,Undirected,1
85452750,127203804,Undirected,1
85452750,85452750,Undirected,1
85452750,87891194,Undirected,1
198389627,114914119,Undirected,1
198389627,346647645,Undirected,1
198389627,164286521,Undirected,1
198389627,101408123,Undirected,1
198389627,75532826,Undirected,1
198389627,75512454,Undirected,1
198389627,104321147,Undirected,1
346647645,198389627,Undirected,1
346647645,114914119,Undirected,1
346647645,164286521,Undirected,1
346647645,101408123,Undirected,1
346647645,75532826,Undirected,1
346647645,75512454,Undirected,1
346647645,104321147,Undirected,1
164286521,198389627,Undirected,1
164286521,114914119,Undirected,1
164286521,346647645,Undirected,1
164286521,101408123,Undirected,1
164286521,75532826,Undirected,1
164286521,75512454,Undirected,1
164286521,104321147,Undirected,1
75532826,198389627,Undirected,1
75532826,114914119,Undirected,1
75532826,346647645,Undirected,1
75532826,164286521,Undirected,1
75532826,101408123,Undirected,1
75532826,75512454,Undirected,4
75532826,104321147,Undirected,1
75532826,156953021,Undirected,1
75532826,358781904,Undirected,1
75532826,108723692,Undirected,1
75532826,72868501,Undirected,1
75532826,60316245,Undirected,1
75532826,45957466,Undirected,1
75532826,122990582,Undirected,1
75532826,373830957,Undirected,1
75532826,134552568,Undirected,1
75532826,61613990,Undirected,1
75532826,393209661,Undirected,1
75532826,101048661,Undirected,1
75532826,115205323,Undirected,1
75532826,86739641,Undirected,1
75532826,147286622,Undirected,1
75532826,87121942,Undirected,1
75532826,181747955,Undirected,1
75532826,105493561,Undirected,1
114914119,198389627,Undirected,1
114914119,114914119,Undirected,1
114914119,346647645,Undirected,1
114914119,164286521,Undirected,1
114914119,101408123,Undirected,1
114914119,75532826,Undirected,1
114914119,75512454,Undirected,1
114914119,104321147,Undirected,1
1878744,175448033,Undirected,1
1878744,140125766,Undirected,1
1878744,75512454,Undirected,1
1878744,171307148,Undirected,1
1878744,38045043,Undirected,1
1878744,115448439,Undirected,1
1878744,120703126,Undirected,1
1878744,187399986,Undirected,1
175448033,1878744,Undirected,1
175448033,140125766,Undirected,1
175448033,75512454,Undirected,1
175448033,171307148,Undirected,1
175448033,38045043,Undirected,1
175448033,115448439,Undirected,1
175448033,120703126,Undirected,1
175448033,187399986,Undirected,1
171307148,1878744,Undirected,1
171307148,175448033,Undirected,1
171307148,140125766,Undirected,1
171307148,75512454,Undirected,1
171307148,38045043,Undirected,1
171307148,115448439,Undirected,1
171307148,120703126,Undirected,1
171307148,187399986,Undirected,1
38045043,1878744,Undirected,1
38045043,175448033,Undirected,1
38045043,140125766,Undirected,1
38045043,75512454,Undirected,1
38045043,171307148,Undirected,1
38045043,115448439,Undirected,1
38045043,120703126,Undirected,1
38045043,187399986,Undirected,1
115448439,1878744,Undirected,1
115448439,175448033,Undirected,1
115448439,140125766,Undirected,1
115448439,75512454,Undirected,1
115448439,171307148,Undirected,1
115448439,38045043,Undirected,1
115448439,120703126,Undirected,1
115448439,187399986,Undirected,1
120703126,1878744,Undirected,1
120703126,175448033,Undirected,1
120703126,140125766,Undirected,1
120703126,75512454,Undirected,1
120703126,171307148,Undirected,1
120703126,38045043,Undirected,1
120703126,115448439,Undirected,1
120703126,187399986,Undirected,1
187399986,1878744,Undirected,1
187399986,175448033,Undirected,1
187399986,140125766,Undirected,1
187399986,75512454,Undirected,1
187399986,171307148,Undirected,1
187399986,38045043,Undirected,1
187399986,115448439,Undirected,1
187399986,120703126,Undirected,1
140125766,1878744,Undirected,1
140125766,175448033,Undirected,1
140125766,140125766,Undirected,1
140125766,75512454,Undirected,1
140125766,171307148,Undirected,1
140125766,38045043,Undirected,1
140125766,115448439,Undirected,1
140125766,120703126,Undirected,1
140125766,187399986,Undirected,1
235325910,211151707,Undirected,1
235325910,165247782,Undirected,1
235325910,75512454,Undirected,1
235325910,80470013,Undirected,1
235325910,175941689,Undirected,1
235325910,31469979,Undirected,1
235325910,3244080,Undirected,1
211151707,235325910,Undirected,1
211151707,165247782,Undirected,1
211151707,75512454,Undirected,1
211151707,80470013,Undirected,1
211151707,175941689,Undirected,1
211151707,31469979,Undirected,1
211151707,3244080,Undirected,1
165247782,235325910,Undirected,1
165247782,211151707,Undirected,1
165247782,75512454,Undirected,1
165247782,80470013,Undirected,1
165247782,175941689,Undirected,1
165247782,31469979,Undirected,1
165247782,3244080,Undirected,1
80470013,235325910,Undirected,1
80470013,211151707,Undirected,1
80470013,165247782,Undirected,1
80470013,75512454,Undirected,1
80470013,175941689,Undirected,1
80470013,31469979,Undirected,1
80470013,3244080,Undirected,1
175941689,235325910,Undirected,1
175941689,211151707,Undirected,1
175941689,165247782,Undirected,1
175941689,75512454,Undirected,1
175941689,80470013,Undirected,1
175941689,31469979,Undirected,1
175941689,3244080,Undirected,1
31469979,235325910,Undirected,1
31469979,211151707,Undirected,1
31469979,165247782,Undirected,1
31469979,75512454,Undirected,1
31469979,80470013,Undirected,1
31469979,175941689,Undirected,1
31469979,3244080,Undirected,1
3244080,235325910,Undirected,1
3244080,211151707,Undirected,1
3244080,165247782,Undirected,1
3244080,75512454,Undirected,1
3244080,80470013,Undirected,1
3244080,175941689,Undirected,1
3244080,31469979,Undirected,1
358781904,156953021,Undirected,1
358781904,75512454,Undirected,1
358781904,75532826,Undirected,1
358781904,108723692,Undirected,1
358781904,72868501,Undirected,1
358781904,60316245,Undirected,1
358781904,45957466,Undirected,1
108723692,156953021,Undirected,1
108723692,358781904,Undirected,1
108723692,75512454,Undirected,1
108723692,75532826,Undirected,1
108723692,72868501,Undirected,1
108723692,60316245,Undirected,1
108723692,45957466,Undirected,1
60316245,156953021,Undirected,1
60316245,358781904,Undirected,1
60316245,75512454,Undirected,1
60316245,75532826,Undirected,1
60316245,108723692,Undirected,1
60316245,72868501,Undirected,1
60316245,45957466,Undirected,1
45957466,156953021,Undirected,1
45957466,358781904,Undirected,1
45957466,75512454,Undirected,1
45957466,75532826,Undirected,1
45957466,108723692,Undirected,1
45957466,72868501,Undirected,1
45957466,60316245,Undirected,1
156953021,156953021,Undirected,1
156953021,358781904,Undirected,1
156953021,75512454,Undirected,1
156953021,75532826,Undirected,1
156953021,108723692,Undirected,1
156953021,72868501,Undirected,1
156953021,60316245,Undirected,1
156953021,45957466,Undirected,1
72868501,156953021,Undirected,1
72868501,358781904,Undirected,1
72868501,75512454,Undirected,1
72868501,75532826,Undirected,1
72868501,108723692,Undirected,1
72868501,72868501,Undirected,1
72868501,60316245,Undirected,1
72868501,45957466,Undirected,1
122990582,373830957,Undirected,1
122990582,134552568,Undirected,1
122990582,75512454,Undirected,1
122990582,75532826,Undirected,1
122990582,61613990,Undirected,1
122990582,393209661,Undirected,1
373830957,122990582,Undirected,1
373830957,134552568,Undirected,1
373830957,75512454,Undirected,1
373830957,75532826,Undirected,1
373830957,61613990,Undirected,1
373830957,393209661,Undirected,1
61613990,122990582,Undirected,1
61613990,373830957,Undirected,1
61613990,134552568,Undirected,1
61613990,75512454,Undirected,1
61613990,75532826,Undirected,1
61613990,393209661,Undirected,1
393209661,122990582,Undirected,1
393209661,373830957,Undirected,1
393209661,134552568,Undirected,1
393209661,75512454,Undirected,1
393209661,75532826,Undirected,1
393209661,61613990,Undirected,1
134552568,122990582,Undirected,1
134552568,373830957,Undirected,1
134552568,134552568,Undirected,1
134552568,75512454,Undirected,1
134552568,75532826,Undirected,1
134552568,61613990,Undirected,1
134552568,393209661,Undirected,1
115205323,101048661,Undirected,1
115205323,75512454,Undirected,1
115205323,75532826,Undirected,1
115205323,86739641,Undirected,1
115205323,147286622,Undirected,1
115205323,87121942,Undirected,1
115205323,181747955,Undirected,1
115205323,105493561,Undirected,1
147286622,101048661,Undirected,1
147286622,115205323,Undirected,1
147286622,75512454,Undirected,1
147286622,75532826,Undirected,1
147286622,86739641,Undirected,1
147286622,87121942,Undirected,1
147286622,181747955,Undirected,1
147286622,105493561,Undirected,1
87121942,101048661,Undirected,1
87121942,115205323,Undirected,1
87121942,75512454,Undirected,1
87121942,75532826,Undirected,1
87121942,86739641,Undirected,1
87121942,147286622,Undirected,1
87121942,181747955,Undirected,1
87121942,105493561,Undirected,1
181747955,101048661,Undirected,1
181747955,115205323,Undirected,1
181747955,75512454,Undirected,1
181747955,75532826,Undirected,1
181747955,86739641,Undirected,1
181747955,147286622,Undirected,1
181747955,87121942,Undirected,1
181747955,105493561,Undirected,1
105493561,101048661,Undirected,1
105493561,115205323,Undirected,1
105493561,75512454,Undirected,1
105493561,75532826,Undirected,1
105493561,86739641,Undirected,1
105493561,147286622,Undirected,1
105493561,87121942,Undirected,1
105493561,181747955,Undirected,1
101048661,101048661,Undirected,1
101048661,115205323,Undirected,1
101048661,75512454,Undirected,1
101048661,75532826,Undirected,1
101048661,86739641,Undirected,1
101048661,147286622,Undirected,1
101048661,87121942,Undirected,1
101048661,181747955,Undirected,1
101048661,105493561,Undirected,1
86739641,101048661,Undirected,1
86739641,115205323,Undirected,1
86739641,75512454,Undirected,1
86739641,75532826,Undirected,1
86739641,86739641,Undirected,1
86739641,147286622,Undirected,1
86739641,87121942,Undirected,1
86739641,181747955,Undirected,1
86739641,105493561,Undirected,1
120733287,140742723,Undirected,1
120733287,187176978,Undirected,1
120733287,154542138,Undirected,1
120733287,162746581,Undirected,1
120733287,240625022,Undirected,1
120733287,434248046,Undirected,1
120733287,122257633,Undirected,1
240625022,120733287,Undirected,1
240625022,140742723,Undirected,1
240625022,187176978,Undirected,1
240625022,154542138,Undirected,4
240625022,162746581,Undirected,4
240625022,434248046,Undirected,1
240625022,122257633,Undirected,1
240625022,116973581,Undirected,1
240625022,136250008,Undirected,1
240625022,288130258,Undirected,1
240625022,192798143,Undirected,1
240625022,112128748,Undirected,2
240625022,117606091,Undirected,1
240625022,285184634,Undirected,1
240625022,292416112,Undirected,1
240625022,60353636,Undirected,1
240625022,85185441,Undirected,1
240625022,118147439,Undirected,1
240625022,315034171,Undirected,1
240625022,289523900,Undirected,1
434248046,120733287,Undirected,1
434248046,140742723,Undirected,1
434248046,187176978,Undirected,1
434248046,154542138,Undirected,3
434248046,162746581,Undirected,3
434248046,240625022,Undirected,1
434248046,122257633,Undirected,1
434248046,114736198,Undirected,1
434248046,78714393,Undirected,1
434248046,147653420,Undirected,1
434248046,177632238,Undirected,1
434248046,145267494,Undirected,1
434248046,94825201,Undirected,1
434248046,164996567,Undirected,1
434248046,114396552,Undirected,1
122257633,120733287,Undirected,1
122257633,140742723,Undirected,1
122257633,187176978,Undirected,1
122257633,154542138,Undirected,1
122257633,162746581,Undirected,1
122257633,240625022,Undirected,1
122257633,434248046,Undirected,1
140742723,120733287,Undirected,1
140742723,140742723,Undirected,1
140742723,187176978,Undirected,1
140742723,154542138,Undirected,1
140742723,162746581,Undirected,1
140742723,240625022,Undirected,1
140742723,434248046,Undirected,1
140742723,122257633,Undirected,1
116973581,154542138,Undirected,1
116973581,162746581,Undirected,1
116973581,240625022,Undirected,1
116973581,136250008,Undirected,1
116973581,288130258,Undirected,1
136250008,154542138,Undirected,1
136250008,162746581,Undirected,1
136250008,240625022,Undirected,1
136250008,116973581,Undirected,1
136250008,288130258,Undirected,1
136250008,40781014,Undirected,1
136250008,66224462,Undirected,1
136250008,184330,Undirected,1
136250008,167241168,Undirected,1
136250008,167297801,Undirected,1
136250008,186641454,Undirected,1
288130258,154542138,Undirected,1
288130258,162746581,Undirected,1
288130258,240625022,Undirected,1
288130258,116973581,Undirected,1
288130258,136250008,Undirected,1
78714393,114736198,Undirected,1
78714393,154542138,Undirected,1
78714393,162746581,Undirected,1
78714393,434248046,Undirected,1
114736198,114736198,Undirected,1
114736198,154542138,Undirected,1
114736198,162746581,Undirected,1
114736198,434248046,Undirected,1
114736198,78714393,Undirected,1
145267494,147653420,Undirected,1
145267494,177632238,Undirected,1
145267494,94825201,Undirected,1
145267494,162746581,Undirected,1
145267494,154542138,Undirected,1
145267494,434248046,Undirected,1
145267494,164996567,Undirected,1
145267494,114396552,Undirected,1
114396552,147653420,Undirected,1
114396552,177632238,Undirected,1
114396552,145267494,Undirected,1
114396552,94825201,Undirected,1
114396552,162746581,Undirected,1
114396552,154542138,Undirected,1
114396552,434248046,Undirected,1
114396552,164996567,Undirected,1
94825201,147653420,Undirected,1
94825201,177632238,Undirected,1
94825201,145267494,Undirected,1
94825201,94825201,Undirected,1
94825201,162746581,Undirected,1
94825201,154542138,Undirected,1
94825201,434248046,Undirected,1
94825201,164996567,Undirected,1
94825201,114396552,Undirected,1
164996567,147653420,Undirected,1
164996567,177632238,Undirected,1
164996567,145267494,Undirected,1
164996567,94825201,Undirected,1
164996567,162746581,Undirected,1
164996567,154542138,Undirected,1
164996567,434248046,Undirected,1
164996567,164996567,Undirected,1
164996567,114396552,Undirected,1
192798143,240625022,Undirected,1
192798143,154542138,Undirected,1
192798143,112128748,Undirected,1
192798143,162746581,Undirected,1
192798143,117606091,Undirected,1
192798143,285184634,Undirected,1
192798143,292416112,Undirected,1
285184634,240625022,Undirected,1
285184634,192798143,Undirected,1
285184634,154542138,Undirected,1
285184634,112128748,Undirected,1
285184634,162746581,Undirected,1
285184634,117606091,Undirected,1
285184634,292416112,Undirected,1
112128748,240625022,Undirected,2
112128748,192798143,Undirected,1
112128748,154542138,Undirected,2
112128748,112128748,Undirected,1
112128748,162746581,Undirected,2
112128748,117606091,Undirected,1
112128748,285184634,Undirected,1
112128748,292416112,Undirected,1
112128748,60353636,Undirected,1
112128748,85185441,Undirected,1
112128748,118147439,Undirected,1
112128748,315034171,Undirected,1
112128748,289523900,Undirected,1
117606091,240625022,Undirected,1
117606091,192798143,Undirected,1
117606091,154542138,Undirected,1
117606091,112128748,Undirected,1
117606091,162746581,Undirected,1
117606091,117606091,Undirected,1
117606091,285184634,Undirected,1
117606091,292416112,Undirected,1
85185441,60353636,Undirected,1
85185441,118147439,Undirected,1
85185441,315034171,Undirected,1
85185441,154542138,Undirected,1
85185441,240625022,Undirected,1
85185441,162746581,Undirected,1
85185441,289523900,Undirected,1
85185441,112128748,Undirected,1
118147439,60353636,Undirected,1
118147439,85185441,Undirected,1
118147439,315034171,Undirected,1
118147439,154542138,Undirected,1
118147439,240625022,Undirected,1
118147439,162746581,Undirected,1
118147439,289523900,Undirected,1
118147439,112128748,Undirected,1
60353636,60353636,Undirected,1
60353636,85185441,Undirected,1
60353636,118147439,Undirected,1
60353636,315034171,Undirected,1
60353636,154542138,Undirected,1
60353636,240625022,Undirected,1
60353636,162746581,Undirected,1
60353636,289523900,Undirected,1
60353636,112128748,Undirected,1
40739628,293049217,Undirected,1
40739628,45077072,Undirected,1
40739628,72517864,Undirected,1
40739628,195335123,Undirected,1
40739628,229909079,Undirected,1
40739628,167526649,Undirected,1
40739628,162746581,Undirected,1
40739628,206330171,Undirected,1
45077072,293049217,Undirected,1
45077072,40739628,Undirected,1
45077072,72517864,Undirected,1
45077072,195335123,Undirected,1
45077072,229909079,Undirected,1
45077072,167526649,Undirected,1
45077072,162746581,Undirected,1
45077072,206330171,Undirected,1
229909079,293049217,Undirected,1
229909079,40739628,Undirected,1
229909079,45077072,Undirected,1
229909079,72517864,Undirected,1
229909079,195335123,Undirected,1
229909079,167526649,Undirected,1
229909079,162746581,Undirected,1
229909079,206330171,Undirected,1
167526649,293049217,Undirected,1
167526649,40739628,Undirected,1
167526649,45077072,Undirected,1
167526649,72517864,Undirected,1
167526649,195335123,Undirected,1
167526649,229909079,Undirected,1
167526649,162746581,Undirected,1
167526649,206330171,Undirected,1
293049217,293049217,Undirected,1
293049217,40739628,Undirected,1
293049217,45077072,Undirected,1
293049217,72517864,Undirected,1
293049217,195335123,Undirected,1
293049217,229909079,Undirected,1
293049217,167526649,Undirected,1
293049217,162746581,Undirected,1
293049217,206330171,Undirected,1
195335123,293049217,Undirected,1
195335123,40739628,Undirected,1
195335123,45077072,Undirected,1
195335123,72517864,Undirected,1
195335123,195335123,Undirected,1
195335123,229909079,Undirected,1
195335123,167526649,Undirected,1
195335123,162746581,Undirected,1
195335123,206330171,Undirected,1
206330171,293049217,Undirected,1
206330171,40739628,Undirected,1
206330171,45077072,Undirected,1
206330171,72517864,Undirected,1
206330171,195335123,Undirected,1
206330171,229909079,Undirected,1
206330171,167526649,Undirected,1
206330171,162746581,Undirected,1
206330171,206330171,Undirected,1
115677867,238717371,Undirected,1
115677867,146490772,Undirected,1
115677867,125181786,Undirected,1
115677867,172701132,Undirected,1
115677867,65048279,Undirected,1
125181786,238717371,Undirected,1
125181786,115677867,Undirected,1
125181786,146490772,Undirected,1
125181786,172701132,Undirected,1
125181786,65048279,Undirected,1
125181786,143198749,Undirected,1
125181786,197513639,Undirected,1
125181786,346585091,Undirected,1
125181786,207924871,Undirected,1
125181786,59524231,Undirected,1
125181786,118343240,Undirected,1
125181786,123658342,Undirected,1
125181786,104284499,Undirected,1
172701132,238717371,Undirected,1
172701132,115677867,Undirected,1
172701132,146490772,Undirected,1
172701132,125181786,Undirected,1
172701132,65048279,Undirected,1
65048279,238717371,Undirected,1
65048279,115677867,Undirected,1
65048279,146490772,Undirected,1
65048279,125181786,Undirected,1
65048279,172701132,Undirected,1
238717371,238717371,Undirected,1
238717371,115677867,Undirected,1
238717371,146490772,Undirected,1
238717371,125181786,Undirected,1
238717371,172701132,Undirected,1
238717371,65048279,Undirected,1
206422695,401232062,Undirected,1
206422695,134038580,Undirected,1
206422695,177704290,Undirected,1
206422695,26729325,Undirected,1
206422695,146490772,Undirected,1
206422695,94875148,Undirected,1
206422695,132584666,Undirected,1
401232062,206422695,Undirected,1
401232062,134038580,Undirected,1
401232062,177704290,Undirected,1
401232062,26729325,Undirected,1
401232062,146490772,Undirected,1
401232062,94875148,Undirected,1
401232062,132584666,Undirected,1
134038580,206422695,Undirected,1
134038580,401232062,Undirected,1
134038580,177704290,Undirected,1
134038580,26729325,Undirected,1
134038580,146490772,Undirected,1
134038580,94875148,Undirected,1
134038580,132584666,Undirected,1
177704290,206422695,Undirected,1
177704290,401232062,Undirected,1
177704290,134038580,Undirected,1
177704290,26729325,Undirected,1
177704290,146490772,Undirected,1
177704290,94875148,Undirected,1
177704290,132584666,Undirected,1
26729325,206422695,Undirected,1
26729325,401232062,Undirected,1
26729325,134038580,Undirected,1
26729325,177704290,Undirected,1
26729325,146490772,Undirected,1
26729325,94875148,Undirected,1
26729325,132584666,Undirected,1
94875148,206422695,Undirected,1
94875148,401232062,Undirected,1
94875148,134038580,Undirected,1
94875148,177704290,Undirected,1
94875148,26729325,Undirected,1
94875148,146490772,Undirected,1
94875148,132584666,Undirected,1
132584666,206422695,Undirected,1
132584666,401232062,Undirected,1
132584666,134038580,Undirected,1
132584666,177704290,Undirected,1
132584666,26729325,Undirected,1
132584666,146490772,Undirected,1
132584666,94875148,Undirected,1
110261483,221017947,Undirected,1
110261483,144474634,Undirected,1
110261483,123492036,Undirected,1
110261483,112717917,Undirected,1
110261483,425873595,Undirected,1
110261483,95787898,Undirected,1
110261483,146490772,Undirected,1
221017947,110261483,Undirected,1
221017947,144474634,Undirected,1
221017947,123492036,Undirected,1
221017947,112717917,Undirected,1
221017947,425873595,Undirected,1
221017947,95787898,Undirected,1
221017947,146490772,Undirected,1
144474634,110261483,Undirected,1
144474634,221017947,Undirected,1
144474634,123492036,Undirected,1
144474634,112717917,Undirected,1
144474634,425873595,Undirected,1
144474634,95787898,Undirected,1
144474634,146490772,Undirected,1
112717917,110261483,Undirected,1
112717917,221017947,Undirected,1
112717917,144474634,Undirected,1
112717917,123492036,Undirected,1
112717917,425873595,Undirected,1
112717917,95787898,Undirected,1
112717917,146490772,Undirected,1
95787898,110261483,Undirected,1
95787898,221017947,Undirected,1
95787898,144474634,Undirected,1
95787898,123492036,Undirected,1
95787898,112717917,Undirected,1
95787898,425873595,Undirected,1
95787898,146490772,Undirected,1
425873595,110261483,Undirected,1
425873595,221017947,Undirected,1
425873595,144474634,Undirected,1
425873595,123492036,Undirected,1
425873595,112717917,Undirected,1
425873595,425873595,Undirected,1
425873595,95787898,Undirected,1
425873595,146490772,Undirected,1
103088790,146490772,Undirected,1
103088790,12126139,Undirected,1
103088790,143263079,Undirected,1
103088790,57582703,Undirected,1
143263079,146490772,Undirected,1
143263079,103088790,Undirected,1
143263079,12126139,Undirected,1
143263079,57582703,Undirected,1
