Id,mmr
174640667,0
179827576,2786
359570785,4013
397975685,0
140109100,3175
215237919,3461
213433651,0
418734910,3730
229894359,2599
302276307,403
287857846,0
128497661,0
190142351,2941
64141930,0
120959296,0
83668347,0
377819038,0
187895155,4012
175943258,2258
86740589,0
2092292,0
116448841,2604
117034528,2897
294609129,2491
270122976,2742
254195183,2760
206012242,0
199344034,0
190707308,2893
228624203,2720
119048097,2884
141347000,2657
108394310,2487
370233044,3070
147845006,0
315287936,0
100209952,2732
197667799,2964
162561275,3014
93525886,0
31180248,0
142378207,0
145531073,0
99592431,2694
23119720,2654
233754427,0
102121554,2750
411961906,0
165073629,0
25935343,2452
111502746,2531
381577558,0
96387157,2437
88012495,2763
159059745,2478
172368136,0
53156264,2572
78106620,2594
123980240,3387
447821193,2699
244108616,2739
424843712,0
155662703,0
16064480,2783
321004431,2242
147670227,2355
324783105,2923
145124604,2656
385686755,3367
199891723,3009
76348711,3033
52127434,2961
196895895,0
29613630,3486
102173226,3841
39177071,0
155262173,0
184193119,0
408817859,0
88536153,3740
295044654,3514
397874490,3287
431570596,0
340856843,0
136160150,3346
99213465,3259
106161338,3485
101852701,3929
197134543,3565
130894847,3317
451308978,0
384126129,0
123954708,2857
238758834,3157
114338267,0
61531015,3556
138880899,3459
44297770,3366
134484552,3245
419717417,3302
140058475,2597
126216470,3410
379899048,3297
101033398,0
261561880,3476
243681147,3512
409776934,3540
187970814,3516
47682799,3368
174339760,3450
121359187,0
19777111,0
156519976,0
198488372,0
152210786,0
403295138,0
136389504,0
80473382,3624
35158474,3630
168498435,3544
283426130,0
278555836,4219
5063510,3480
193682634,3404
317344612,0
133892334,3516
377406495,3601
387578358,3510
316853224,3432
98470349,0
17049036,0
116370036,3344
70396427,3379
59908656,3399
145535155,3509
297890630,3443
115000445,3768
354832827,3594
102151680,3446
137051248,3561
188600357,3499
55248477,3362
399662879,3396
185491445,0
265819356,3309
74706600,3402
51373894,3316
116583075,3514
179525792,3253
414138303,3573
174833806,3492
114428909,3521
130757759,0
202805081,3560
152010728,3008
257140609,0
194369786,4167
132119078,3369
118721943,4557
207888894,5314
254455557,3767
143509153,4602
197581026,5176
341929078,2166
237910150,3107
60783733,3300
180052552,4029
99790802,3624
181691109,3146
79164604,0
284056634,0
101268534,3575
131949035,3905
292071020,0
131155337,3443
196546313,3601
194173283,0
156585012,3085
105124797,3072
26154256,2961
5855214,2727
177266252,2902
120414051,0
202304698,0
131253194,3261
192612097,3132
211730785,3129
170825542,3105
11133075,3420
139407613,3068
390679357,3177
116331601,3005
143091645,3113
136125532,3063
189843063,3249
394666133,0
172663022,3098
156996221,2993
147436974,3087
320611645,0
112017863,0
108571681,0
186240462,0
198120894,2955
74194913,3060
281159138,0
105368041,3131
265747000,3159
242957261,3271
131635688,0
332160835,0
82202007,4125
108002569,3217
87021191,4231
124126085,3204
115199805,3716
63195810,3204
142768409,0
179550381,3272
99525849,0
294399589,3064
282120054,3484
32483499,0
147897436,2897
87079053,2991
296276385,2942
441391972,2652
455311357,0
98843499,2990
123376885,0
26871562,0
88246326,3685
278599094,2994
477244788,0
118988844,3739
122134857,1634
58990620,2872
87187299,2905
302593178,0
98875999,0
253668880,3268
152571767,3238
35624122,0
385019383,0
230606057,0
117428062,0
313766562,3031
127194936,4610
234052702,3633
339234929,0
138606371,0
160350866,3264
148510706,3016
48299900,2927
18840773,0
299405319,3735
29673188,2952
105834116,0
320569832,3418
225708802,3316
82751392,3030
9428301,0
56942852,0
157567421,3003
98110913,2889
916753,0
146572916,0
167375454,2913
170557368,0
182202353,3002
173437485,3184
305857816,3133
54883331,3264
85986147,3000
40938191,4715
381930899,4202
155927164,3830
256845887,4627
179054778,0
245462307,0
296471441,0
38248790,3507
116815618,3085
430182245,3266
177486027,2986
117540957,3005
93231117,2936
46399445,3212
256809545,563
352694837,2886
204552535,4040
421949776,2905
89856761,3035
4493961,2955
94807795,2857
149892251,2945
117306383,2973
49717049,3207
306640217,1818
292763171,3018
377967448,3230
114388136,3356
192465520,3337
185618687,2740
382898449,3663
130643254,4442
74010108,4343
257886184,0
118058152,3288
190404766,5005
109966297,3442
128853855,0
111640269,0
14679388,3197
133692240,3409
19047085,3268
112049895,3163
164046574,0
341732470,0
422609802,2947
399796564,4850
184004757,0
207766342,3031
121093251,3336
213152574,3507
148929436,3466
43589177,0
125447752,3683
169621151,5204
116999921,0
146060485,0
141348990,3531
121943497,4440
116466368,3852
88733829,0
116057427,3641
222609950,3278
1787314,3641
336024354,3373
399217709,0
100129643,0
100515000,3383
330548989,3622
180590181,4565
147653420,2376
177632238,5008
357848177,0
182901405,0
166355791,5295
118112117,4470
113585519,3975
189582022,0
375937061,0
115915534,5222
171840600,3819
101987916,0
325091318,0
199794251,3870
117442505,5008
193159365,4012
104369259,3396
136524743,3802
100302469,0
163404105,3171
192874635,2620
101024299,0
196638070,0
179679038,3731
101601107,5020
384397087,3753
370326967,1987
192387029,0
130396203,3673
131319091,5164
86792778,4944
100831112,0
23399633,0
67767960,4014
91364275,7052
195111613,2256
160962464,4325
138012215,0
92306045,4167
120263480,4584
98295789,3861
242302962,0
216631377,0
145744219,0
48327951,4084
103763117,4359
72326699,4171
84394813,3922
361152416,4043
327580140,5096
307532813,4626
415853187,4426
138219038,4287
281405742,4056
34416245,0
161395027,3049
119147761,0
365717641,0
352187490,0
58701879,2827
86766851,4011
228298450,0
141590036,0
106584187,2515
222676090,0
141907734,0
177758065,0
103934729,0
82372027,4397
88790276,1738
102258575,2305
37609111,0
320110557,1662
348802468,4283
190890379,0
159547386,0
22118529,4581
100253422,4025
109068121,4116
105369041,0
97407961,0
366043506,3699
252495361,3832
97087935,3920
175229270,3836
145764897,5009
228453125,4539
97374375,5707
50758917,4640
375078111,0
128528695,0
229304617,0
190914651,3203
219547270,0
87144399,4219
106956742,3854
104445009,4017
155802736,3802
28167284,3787
136260675,3376
183667964,4003
86903603,3978
83527420,3677
94119103,3705
135533759,0
111015363,3951
82817638,4084
54202385,4112
99720416,4077
127580661,3923
102188932,4271
86748890,4044
237017177,2461
115162951,4607
127672385,4623
397643035,5001
431704569,3416
138834634,3898
304862124,3486
152669942,3989
199038523,4187
172649083,0
116567850,0
42306190,3837
173887611,4046
77584269,3779
217021957,4166
24669639,0
155625141,4246
132460456,4826
98729735,4069
120029670,4376
207639777,4092
185031497,4426
47362021,4337
66774921,4031
334907392,0
398375722,3647
186220122,3869
106358651,4008
112022913,3970
1093587,2380
3736311,3427
85394086,2478
244610032,2508
120052436,2415
570428776,3023
87103876,2554
128046798,3504
200564434,3000
108131730,3388
121283883,3834
356245109,3494
64177154,3712
409391850,0
341025169,3303
131614250,0
438823876,0
135456675,0
168415499,2878
319581387,2271
72065074,4644
438711978,0
256528876,0
127008680,4926
89793301,0
237804422,3803
101799293,3920
327583253,2955
106770855,3191
92273674,3269
207234899,0
378826847,3174
86911996,3745
379452048,0
133935256,3736
110675181,2050
178541675,1729
85047389,1400
106486404,0
199790542,3807
411009771,3108
311444084,3555
91378552,0
160084780,2366
134107667,0
123338406,0
125777283,3025
115660366,3453
150892879,2702
126758530,2631
371567551,2324
369836656,3211
301916006,5608
129440013,1841
86279479,4140
105763972,4035
115237099,4007
170677628,3250
58145319,3969
126432472,4107
122350579,0
34731421,0
101494062,3853
117071713,6017
32036454,4289
202811381,0
20821901,0
419477209,3981
180202399,4026
91401010,4297
130862734,4460
288036050,4289
404587078,4240
235275746,4186
404822146,4269
387648103,5106
207052821,4224
179944471,4362
156323575,3796
457899575,4219
191281752,4217
373162060,4172
129541289,4189
156345318,4218
110599120,4204
171339497,4038
133146258,4544
237955797,4582
369509606,4447
189586963,4478
315049620,4546
354385570,4492
91991896,4055
168516101,0
68410220,4386
115447451,4008
123732821,4328
94190738,4408
177824891,0
359344061,0
122585249,3500
114971071,4012
114818245,4226
413925502,0
38907177,0
49322232,4074
73860171,4531
359679927,4009
217008237,4069
141263274,3900
142790323,0
111721733,3124
66369529,3642
142703125,3313
118840982,0
314498400,3734
163481179,3572
382360524,3751
168395552,3387
411648286,0
35261424,0
38643999,3671
65670123,3569
73171450,0
408699380,3418
151408383,3399
293398946,0
460818240,0
117917744,3998
397249866,3299
369406213,0
179597484,3615
39091747,3513
292938218,3524
180144130,0
160128069,3687
128104190,4002
4787872,0
241707319,3819
231080567,3684
135896529,3986
65501741,3687
125029154,0
365535131,3864
179285748,3672
59374840,3773
189572250,3833
91091260,0
396056169,4039
86959954,4062
373386123,4436
107043523,3980
126167141,3582
177026297,0
225996695,3047
155888525,3291
192011932,2921
236700374,3033
364401241,3309
371741833,3129
376431380,3779
49972268,3594
397053846,0
172191759,0
320601741,2974
386735966,2954
88294840,0
93773500,0
120757938,2670
235992622,2962
112147328,3405
137996678,3261
130427595,3022
115935684,3151
385026033,2931
130563736,0
173113603,3017
131338552,2931
92373031,0
227106331,3180
131607401,0
106399393,0
3600746,0
210828270,0
34171736,0
17045691,3098
291499762,1974
164039216,0
381163972,0
168106069,2949
102442286,3818
108419800,3143
157404081,3221
200246023,0
225950577,3134
139474844,0
121443702,0
457120261,2862
129140928,0
777533357,0
199773217,0
115632977,0
24298590,3535
13492079,2939
148254895,3180
432213354,0
126969228,4006
168989414,3101
125355164,0
395393988,3410
84789569,3450
145985994,3149
83829001,3660
106498031,3264
157003906,3330
124659548,0
17571249,3552
162655532,3310
1580886,3011
112980087,2657
3408151,0
307236402,0
114891610,3467
183976155,3151
245729620,2686
80377181,3292
5148448,3768
122208314,0
82848052,3472
118811722,3693
689187,3555
321095227,3342
100862192,4010
44906995,3437
229932810,3081
110044002,3169
99353349,0
91483267,0
162611832,3477
84878156,3995
115552352,3922
21386396,0
43534071,0
185187388,0
88550856,3681
296819785,3824
192218452,3602
40499478,3655
8952088,3729
99506565,3890
207217265,3465
3836519,3435
118589367,3424
166370562,3509
196080874,1994
143134850,3616
333924545,0
99614004,0
94099526,0
140216922,2768
358110410,3179
49217841,3148
120549985,3364
45579011,3228
294599837,2338
164588123,3569
242843387,0
367730455,0
8587184,3360
172060424,3888
78955844,0
284735492,3086
121985611,0
250279237,0
199434606,0
177865493,3132
146075849,3101
221978885,0
448027601,0
228732900,0
93629755,0
140141984,3245
133352920,3084
86924994,0
369364622,3356
185410696,0
180381066,0
51405823,3316
205443336,3464
235229894,3343
141197621,0
81277103,0
201593987,3323
260830896,2503
68628383,3158
308266978,2703
179758802,3282
113424754,0
197131200,3334
75579397,3360
116971355,4385
47691202,3144
180755348,0
126518152,0
121763642,3073
458019776,3157
446818525,3001
55527276,3035
270028780,3534
246975793,0
2363440,0
424417101,3203
323689136,3839
308637634,0
162381316,3159
203387542,2892
142507720,0
346626678,2749
122002400,2877
87154138,0
359420052,0
411455748,3211
426464122,1884
319626670,0
339455706,2710
298199783,3276
171105727,2666
321466560,0
359699727,3106
453552094,2797
147372790,0
457094120,2935
106237619,3212
171949568,2906
314380226,2846
355999642,0
316472591,0
43660406,0
346656182,4220
369897466,4015
160244397,2709
185265381,3500
187256947,2945
47042452,0
420986715,3019
312580859,3558
49016796,2745
231131157,2750
100497440,0
104016235,0
325388091,2486
143887628,2991
411392,2783
157142300,0
82920521,0
410753279,3087
237218800,2946
86820149,3919
115117927,3245
136611292,3016
397749580,0
128724334,0
99406434,0
196308858,0
303729579,0
115948908,0
121099798,0
188505366,1818
398655931,3431
297443876,2873
251089803,4021
407290037,3500
299399597,3950
195993975,2595
196776983,3381
144388021,2755
84799821,3008
233658343,3364
134551088,2701
221856950,3157
153376767,2632
395105598,2780
34540683,4019
55720240,4046
83707558,0
138155650,0
194326425,2304
125411797,3641
391051943,4505
210439698,0
117786396,3455
107757107,4408
124955259,3301
123629785,3656
66613081,0
331883710,2965
167854408,2962
125417431,3278
134869751,3134
115390553,3211
130844535,4278
141664219,0
102086383,0
177496680,0
75512454,4706
124526415,3853
268714576,3325
162746581,4225
136396379,3786
146490772,4167
127811780,3540
152692591,3186
109906087,5015
101408123,0
104321147,0
154412968,0
154026051,0
244811357,0
333319629,0
354536128,4380
196655997,4447
115423859,5485
127203804,4548
87891194,4317
39034321,0
85452750,0
198389627,4669
346647645,2920
164286521,3879
75532826,6048
114914119,0
1878744,4663
175448033,4751
171307148,5017
38045043,4547
115448439,4488
120703126,4784
187399986,4534
140125766,0
235325910,4236
211151707,5043
165247782,3040
80470013,5113
175941689,6685
31469979,6202
3244080,4287
358781904,5294
108723692,4339
60316245,5045
45957466,4375
156953021,0
72868501,0
122990582,4605
373830957,4455
61613990,4346
393209661,4317
134552568,0
115205323,7035
147286622,4628
87121942,3786
181747955,4242
105493561,5496
101048661,0
86739641,0
120733287,4380
240625022,2217
434248046,4017
122257633,3714
140742723,0
116973581,2774
136250008,4277
288130258,2076
78714393,5182
114736198,0
145267494,3943
114396552,3293
94825201,0
164996567,0
192798143,4424
285184634,2555
112128748,0
117606091,0
85185441,4137
118147439,1371
60353636,0
40739628,4695
45077072,3713
229909079,1292
167526649,4501
293049217,0
195335123,0
206330171,0
115677867,4375
125181786,3577
172701132,2088
65048279,4682
238717371,0
206422695,3697
401232062,4381
134038580,4844
177704290,4132
26729325,3673
94875148,3769
132584666,4369
110261483,3952
221017947,4468
144474634,4732
112717917,4449
95787898,4395
425873595,0
103088790,4404
143263079,4406
57582703,4191
114448374,4377
125838953,4319
6407764,4137
114685397,3739
455964011,3352
150989762,3849
91836768,4028
110260824,3924
125291094,0
120782613,3685
45101287,3922
250694107,3715
81433630,4729
135938996,4210
66033720,2390
306196059,3733
408832333,3294
94009672,0
89389949,0
222520982,4045
211737579,4576
81147584,4127
325864080,4406
114539574,5505
270718928,4025
133795257,3908
158342935,4320
153593941,5552
141882168,5048
100309709,4963
56044978,0
4839716,0
143252373,0
104531485,0
125158591,5327
181597301,5024
136386670,4939
40436072,4893
70980177,4880
111411619,4903
86723607,4625
8410955,4270
170169147,3876
7597537,4867
66981012,4414
347258659,4807
60671003,4783
191193548,4549
105919622,5371
107972255,4912
147783105,2364
368210973,4587
124706060,4748
119283677,4685
132161954,5071
69245184,4868
179290188,5008
85995333,0
299368097,4621
352284127,4935
175668802,4725
14473236,4782
347916641,0
87686238,0
136812808,6005
112621271,5450
130812020,4995
115171960,4788
93431875,5479
99036634,5618
165804476,5210
148971068,4724
101689186,5153
144048082,4659
149009605,4999
236081754,4980
102174162,4719
64428040,5202
41904134,4351
255418855,0
66268378,4415
141756342,4406
25418,4830
124083002,4721
161296010,4526
236553223,4692
5568567,0
71731192,0
242315822,4449
118849117,4985
98930705,4999
83408392,4468
176817220,4953
86833077,0
216171489,4383
370866517,4737
97862802,5282
49571507,4570
218444591,0
369072233,5036
86781108,4868
117610721,4563
108720007,4737
57504985,5756
290027700,4829
133477205,5017
107401313,0
112765331,4955
67966288,4928
88489212,5110
132031145,5002
127553667,4609
171568822,4395
202200499,5078
186896563,5238
176822320,4722
116363969,5737
120524041,5445
349820652,5617
28502844,5072
275017084,4826
16882632,0
26661759,3975
182364156,4562
343039234,4367
231540089,4202
111184748,4588
173527271,4140
127232212,4259
196724452,4754
249740944,0
136762976,3404
112538386,4110
245298245,2320
171389362,0
123346935,0
178630069,3316
7082545,3105
171532952,0
138859300,0
638330,0
8376386,0
113340175,0
26006456,3484
43117551,3349
195432942,3726
1368210,0
406131096,0
137593887,3468
106457555,3181
129782029,3241
184998706,2394
91160216,3085
84339582,2927
134263854,3321
330077010,3521
72460587,0
53576867,3464
75014939,3502
3369350,0
111760652,3240
115791930,4527
50980806,0
108823628,2815
82309014,0
109965840,0
142495166,4210
150813693,2650
179662187,4902
217051653,0
112995188,4594
312059285,3571
277050446,3974
110439040,4825
277687566,0
118168528,4162
142681492,2991
171641677,0
54062106,3714
14535358,3340
384845492,3481
318681959,3928
92747070,5004
50412867,3590
8038026,4389
42247489,4164
376252300,4189
143249443,0
89441952,0
166940674,4264
101006838,4900
374199723,0
153987838,0
287839122,3080
240889153,3029
78965811,3488
253325408,3527
107731616,4214
61798383,4869
49906383,4595
144801894,0
111811121,0
115871160,0
27516750,0
85558257,0
326019909,4410
117591870,3665
136748079,3142
155158502,3006
156608588,5121
130691409,0
133271133,3617
416078969,3665
155893980,4039
126429315,3878
8320494,3422
187824640,3873
123113449,3563
82587230,3762
41122640,4731
235612590,2951
274714188,4491
422943472,3593
46836527,0
152519308,3108
86962619,3608
101667827,3921
36663934,0
115761043,0
133432506,3290
377135083,3398
101104820,3579
416923551,3409
54199976,3457
133269582,3796
82878189,3564
182178998,0
346304287,0
261618188,2480
388811873,5320
121719359,0
1438594,3603
321201212,2110
117308914,0
338799841,4013
92117577,4262
164471729,3864
86725741,3607
133759187,4291
251773135,0
161877399,0
218406821,0
123605827,4031
116349588,3727
105013624,3529
53436087,2817
71291621,3913
110124337,3589
65312627,0
142436528,0
239450973,0
351540163,3823
104243102,4141
24485241,3694
3950571,3443
74030259,3889
134533854,3773
138348162,4530
5790079,3603
375906226,4593
146972010,0
139142235,2042
158420816,5208
127458921,4646
138432607,4403
142880370,0
186868314,0
108285545,0
92721534,3662
88249410,3647
317802083,4025
75860767,3482
51246875,3554
202178304,0
151560216,0
145893617,0
158622563,3804
102966922,0
115709136,0
244075665,0
168097501,3340
206907497,3891
408612402,1978
163227062,3198
107622770,0
172752860,0
393772205,0
87129130,3574
126942091,0
138587325,3662
178342411,3829
54680022,3021
175674737,2958
270597440,0
197377177,0
122629726,0
185315597,0
109263901,0
145784408,3331
89651300,3408
146203327,2390
143951425,4457
140373520,3476
136260502,4417
198726216,0
107323246,0
115727863,3135
103436530,3081
190571901,0
407161834,3946
342310050,2430
188527479,0
143808896,4253
142906756,3385
29491622,3318
100513710,0
139770357,0
36395832,0
131168131,4679
407217839,0
131443850,3616
130180305,3765
212020142,3607
304426097,3416
162609370,3429
198149279,3266
153550534,3011
202415957,0
22729629,0
417518175,2329
215243051,2309
136312740,0
128180854,0
190714167,0
64506607,0
134469828,2375
161295963,2505
82039185,0
276865660,2110
86391687,2138
83235641,0
31560910,1763
129825656,0
98149369,3540
370902679,2284
106512711,0
203155304,2322
398666184,2781
148020185,2204
100962658,0
90541243,0
183035701,2792
106693890,2366
65288850,2068
12461610,0
258248663,2273
168290216,2138
174832723,2557
188957659,0
768998,0
123456624,3021
83960630,998
35555556,3338
49748708,0
413693754,0
340080762,0
320213783,0
190309189,3697
431398639,0
232079758,2504
155877455,940
320162888,0
86748320,3440
151899339,3677
154101826,2900
153242755,0
109872709,3547
401155207,0
158544891,0
136751942,0
206335338,0
296994042,0
391571978,0
372233423,0
387470448,3129
309056490,0
465843308,0
149828948,3017
344736496,2571
430293202,3012
235363829,4277
148922152,3717
184659379,2539
136100644,0
294230234,0
301705626,0
298393672,0
205572180,0
257749384,2253
159405374,2981
180307712,2719
115261354,3138
73336590,3114
159366841,3028
207405297,0
85567438,0
92225984,0
128384840,3062
144135252,2999
26821853,3110
260489784,3543
283534242,2680
138809847,0
35089016,0
111236447,0
118848026,3218
133470876,2943
150058371,3409
29330574,0
149941905,3105
40178108,2814
60559903,3133
148823097,2824
381729477,2642
134880572,3149
83736447,3261
252658076,3388
124287689,0
125192951,3096
101914108,3065
170189567,3225
343958550,0
93343502,0
17655251,3310
105095989,3429
216007937,3756
246764669,0
73165156,3171
20784377,3015
105282584,0
138452952,3405
266804,2869
124051176,0
177417289,0
145432141,3445
239102450,3305
29135284,0
93395507,0
177593528,3476
85388333,3202
126027876,2929
192485678,3241
210429075,3349
81904464,3245
115664546,2895
87188278,3328
375854689,0
155215,0
135938644,3050
349620974,3030
323575554,3285
89159000,3363
143264542,0
131659760,0
81278249,3633
341304961,3490
313227523,0
116801299,3102
126756750,3364
58242818,2825
139845974,0
415068730,2978
207049481,0
61535283,0
122265296,3385
126267958,3162
124536865,3169
242448221,3193
26805184,3178
148988882,3208
213686897,3246
400778782,3155
177931630,0
223574267,3516
219723854,0
132488326,4338
67240852,2997
145117901,3505
174988580,3586
95703280,0
157684619,2971
13289998,3270
100773784,3098
341673771,3379
104457593,2996
23741955,3046
183867143,0
117972600,4052
106214239,3113
283011642,2997
149375303,2003
286105492,0
35105253,3062
512545,3157
90737752,2999
106490146,0
315750904,0
147164600,0
110630041,3291
120698856,3474
65732506,3396
83988353,3583
361689260,3351
88234745,3083
88022350,2973
138344540,3696
139666442,3479
39103093,3194
138391659,3880
144627904,3177
34909459,3981
38149403,0
397498873,3450
366989985,3259
149755182,3200
138333919,3969
33141624,0
154590122,3580
319181837,3171
76540587,3235
3826525,3079
86781363,0
130356437,3248
388768209,3968
171062168,0
112865508,0
109261302,0
175866294,2792
57577937,0
101892541,0
122698710,3886
146413173,4281
124058433,4643
53410005,0
133528541,0
102505088,4188
355865873,2398
127127942,0
134144424,0
113714513,0
175155517,3041
176644316,3027
395852334,2691
244422321,0
253567933,2528
229457397,2278
134092127,0
28285302,0
154278957,0
105390982,0
116241020,0
128099395,2764
244955045,2961
112217175,3268
51653051,3931
175684919,2812
139978715,0
114207708,2066
333163156,1877
99689637,2747
206481170,2903
131221670,1276
215950707,0
165678791,0
91506446,0
340956062,0
96211782,3321
208245550,2042
124944859,2876
286368400,3231
158702308,0
148632226,0
214145789,0
201112833,0
305867179,2226
409376509,0
238154018,0
279634024,0
117180861,0
408266777,3581
414298181,3133
100331433,4188
9284606,0
27586185,0
75394988,0
141020071,3804
141292571,3408
172233895,3288
141903131,4113
94092963,3702
75805199,0
100706089,3212
398093587,3198
82221588,0
344030366,2923
111232523,3364
113495013,3171
412212234,0
5649111,3845
88308790,3595
94408683,3372
100716199,3294
17741625,0
54506792,0
89015238,3510
217121361,3630
141991768,3197
134214900,3867
125553303,0
529278401,0
5658167,0
93499880,0
196833898,3215
151904880,2979
110057887,3523
33167508,3896
93854155,0
86851993,0
308468817,3709
91443538,3454
173228082,3091
230547457,0
169981600,0
118006711,0
160335255,0
169146686,3052
191157918,2981
5109729,2570
140045208,3164
152566604,3282
117390994,0
115958696,2833
102069275,3045
308832459,3112
137176554,2770
347958605,3666
329422526,3527
123183227,3052
80736859,3005
355891383,3289
219671357,0
98322972,0
147399123,3198
243784505,3004
322461503,3244
100704355,0
219741915,3217
217596957,3001
72027705,3301
115930227,3721
135299236,2672
171106874,2540
36729998,0
418503169,0
9517337,3204
238778746,0
72779174,3550
164214136,3460
58836607,0
126760880,3452
55314675,0
129130462,0
126644220,0
349390833,2802
238492595,0
242608521,4050
86747755,3344
106759837,3446
131173268,3406
399806238,0
115033161,0
112800108,2967
23515082,3494
115056146,3546
68974768,3598
75870768,3744
125119105,3711
108068130,3982
131139205,0
57931055,0
81770986,3441
162881410,3379
128111527,0
28817507,0
180519,3031
164181012,4001
99582779,0
143702395,0
67361753,2524
32474198,2525
99641285,2626
31107340,2745
360643093,2447
384823269,2632
174294992,2446
202656871,0
57979939,2449
182883,2392
167386237,0
54082612,0
72837656,0
321546689,2893
256292173,2679
174805971,0
113409667,2796
127269166,2584
146036169,2479
101068498,0
233171110,3050
106834913,1868
192584921,2357
36283156,2749
125308948,3019
63193338,0
137199452,2621
92507527,2419
83608748,2505
122490975,2442
381550748,2280
84341986,2652
230189281,0
86591657,0
376752764,0
286958712,0
139745699,2989
154083922,2774
379329733,2558
137518380,3001
392943419,0
20898041,2852
260162391,0
148944568,0
22465403,2374
466646366,2380
75412867,0
69321097,3554
27920719,3253
364298625,3156
420683941,3202
54453092,3414
368648126,2892
143383835,2665
106537316,4032
92207607,3548
98320754,0
125348293,5026
179125705,3014
276444114,2074
264759736,2205
361288233,4675
139072946,3230
375776205,3272
47528196,3698
193014888,3949
149775961,3934
356129279,3958
178703382,3970
128118913,0
328847043,4167
177392509,3744
89419417,3437
276083222,3730
128409872,3622
368443903,0
116249408,0
445367416,0
142945281,0
110579311,4008
47071113,4490
116356617,4188
30227998,4585
171579793,3458
164878575,4295
124563224,0
347621944,3608
116614694,3483
142214040,3106
25607390,3780
202768424,4159
209910747,4183
230283999,0
224225870,4332
167596659,4071
266804456,4004
185866384,3936
111973823,4521
189924917,3770
149995187,3997
151625689,4022
412658189,0
138940689,0
206185610,0
186731293,3251
74752522,3981
178601628,3182
175259786,0
243951848,3695
192122049,2947
130869862,2795
255574833,2577
327035704,0
316911962,0
397594259,0
206300751,2682
396771140,0
172529513,2859
201111440,3095
100427304,0
374569691,0
112789638,0
318149923,2754
236291633,2969
315044292,2472
402889987,2755
132533030,0
176681212,0
437187187,0
48687764,2575
278474668,2635
93906603,2570
8159533,2415
274485912,3372
212312191,3108
183140912,3115
108976559,2827
49582166,0
178180779,3391
297364404,0
319121440,0
242138175,740
352282439,3102
250362745,2523
105811948,1659
80994000,2888
71847776,0
72839514,3750
113985812,3097
322628709,2207
188975676,0
294019869,3132
301723502,3188
236924481,3820
252052615,0
162432149,0
317133732,3063
149052982,2918
365220017,3183
114289591,0
294871702,3232
231986829,2165
211544581,0
138994830,2937
108233387,3078
36004352,0
358245500,3356
441996897,3102
329994807,0
94369687,2949
155991799,3498
289739474,3116
158616479,3063
165032093,2738
361485932,0
328207061,0
407159667,3007
165639937,3030
212918265,2824
204858014,0
120530910,0
168016,0
140852071,2968
251046036,1985
58468869,2775
140559836,2777
366444676,2491
357784563,2823
38667647,2856
367179604,3000
26627492,0
82085802,2841
81583016,3039
31596483,2999
86776466,2655
93447399,2996
374695605,0
196716403,3367
106677655,2836
49811617,2263
61592202,2932
76420493,3063
37642922,2943
23686069,0
70727245,2903
398112238,2984
9303533,0
105593438,0
76537544,0
107407161,2895
40117112,2853
514364,0
114461015,2971
71307737,0
191125965,2269
230195050,3260
145993227,3059
275135660,0
110426560,0
128513852,2744
411261378,2716
195727986,2496
212147961,2043
87109836,2819
200004856,0
147855417,0
10143726,0
183996218,2690
162829895,0
25808408,0
58174283,2753
93513551,0
156511909,0
181577934,0
37402004,2538
84632537,0
185830114,0
401164509,0
142310103,2924
204806297,2658
81940817,2792
281427886,0
90593080,2607
218759001,2544
309071661,3012
132977506,2603
93991648,2719
13110682,0
27717623,0
396139938,0
331310283,2924
152741878,3061
193099415,0
409639679,3127
137105459,3037
54020311,2996
172695603,2737
115356073,2994
157703147,2983
96427235,3141
147158477,2916
119513807,3087
101052137,3157
240963477,0
7843575,2917
190316518,0
110537655,2866
333066683,2260
182191884,2156
285972976,3105
296889332,3018
169917599,2050
114045005,0
351398588,0
143909467,2205
299244833,0
123141341,3012
254321173,3251
190587401,0
385774306,3231
277564236,3044
68613408,0
396083124,0
140112301,2364
152925784,2459
4595876,2497
66225259,0
78093090,2510
136510437,0
379878771,0
59278663,0
318427285,0
325443502,0
40213371,2401
301590138,1401
364667114,0
144572624,0
373708514,0
177626801,0
336101172,0
155938312,2530
171715164,2380
245138668,1937
267456504,2394
430889610,2405
160483533,0
24866313,2627
234052083,2365
327343830,2463
162363413,0
115047735,0
376236217,0
169413522,2314
295991636,2989
323132346,2362
94337509,2034
283710122,2401
3358506,0
129763798,0
171894258,0
88684700,0
110585574,0
101029785,0
113843304,0
442999154,0
428083782,0
240359821,3064
343256835,3807
280055496,2799
271762448,2769
295680488,0
377950410,2978
116255970,3082
101294188,2887
131118505,3030
155180015,3230
172389105,2936
128436833,3161
166879440,3106
151013252,3023
71124722,3014
333215920,3389
145590094,0
460173242,0
217608369,0
187460049,0
116337060,3287
99354810,0
178690452,0
251223509,2427
404968517,2827
34563162,2775
49983816,0
85658429,2294
137039988,2809
189349487,3617
83736305,0
111762990,2561
323277236,2610
57154580,2303
121482198,0
118123661,2988
408421455,2519
400679997,0
133141271,0
113277031,2880
229505474,2952
228960053,0
202875290,0
168135117,2678
178465563,0
289326332,2692
168720752,2920
140359896,2780
34725249,2549
364503162,0
74782908,3016
137869731,2893
116904215,0
176303800,2831
75894303,2744
30399550,3360
49226420,2708
62990219,2368
188729502,2574
454894327,2648
